id|version|current_holdings|previous_holdings|market_value|previous_market_value|pct_held|pct_portfolio|market_capitalization|q0_holding|q0_quarter|q0_source|q1_holding|q1_quarter|q1_source|q2_holding|q2_quarter|q2_source|q3_holding|q3_quarter|q3_source|q4_holding|q4_quarter|q4_source|q5_holding|q5_quarter|q5_source|q6_holding|q6_quarter|q6_source|q7_holding|q7_quarter|q7_source|q8_holding|q8_quarter|q8_source|p0_price|p1_price|p4_price|metro_area|firm_name|company_name|ticker|q0_market_value|qoq_net_change_flow|yoy_net_change_flow|qoq_inflow|qoq_outflow|yoy_inflow|yoy_outflow|qoq_new_positions|qoq_soldout_positions|qoq_increased_positions|qoq_decreased_positions|qoq_net_position_change|yoy_new_positions|yoy_soldout_positions|yoy_increased_positions|yoy_decreased_positions|yoy_net_position_change|new_positions|soldout_positions|increased_positions|decreased_positions|net_position_change|factset_security_id|factset_entity_id
807|1434811805|||||||238820480.0|||||||||||||||||||||||||37340000|2013-03-31T00:00:00+00:00|funds||||Toronto/Ontario Metro|1832 Asset Management LP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WPK6T0-S-CA|05HCR0-E
808|1434811805|||||||238820480.0||||||||||||||||||||||9496500|2013-06-30T00:00:00+01:00|funds|9496500|2013-03-31T00:00:00+00:00|funds||||Toronto/Ontario Metro|BMO Asset Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WPK6T0-S-CA|05H9LL-E
809|1434811805|||||||238820480.0||||||||||||||||||||||26200000|2013-06-30T00:00:00+01:00|funds|26200000|2013-03-31T00:00:00+00:00|funds||||Los Angeles/CA Metro|Capital Research & Management Co. (Global Investors)||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WPK6T0-S-CA|073S3G-E
810|1434811805|||||||148348656.0|||||||||||||||||||||||||3825|2013-03-31T00:00:00+00:00|funds||||Chicago/IL Metro|Northern Trust Investments, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XQ6NN2-S-MX|05J871-E
811|1434811805|||||||148348656.0|||||||||||||||||||||||||11922|2013-03-31T00:00:00+00:00|funds||||Toronto/Ontario Metro|TD Asset Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XQ6NN2-S-MX|001ZHV-E
812|1434811805|||||||148348656.0|||||||||||||||||||||||||14482440|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|Columbia Management Investment Advisers LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XQ6NN2-S-MX|09Q5CD-E
813|1434811805|||||||148348656.0|||||||||||||||||||||||||36540|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Gotham Asset Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XQ6NN2-S-MX|06GL6L-E
814|1434811805|||||||0.0||||||||||||||||12500|2013-12-31T00:00:00+00:00|funds|12500|2013-09-30T00:00:00+01:00|funds||||||||||Zurich/Switzerland Metro|DZ PRIVATBANK (Schweiz) AG||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WKCGGC-S-LU|0842S2-E
815|1434811805|||||||0.0|||||||||||||||||||||||||2535250|2013-03-31T00:00:00+00:00|13f||||Boston/MA Metro|Polaris Capital Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WK1PV6-S-US|05FQ8V-E
816|1434811805|||||||0.0|||||||7139653|2014-09-30T00:00:00+01:00|funds|7139653|2014-06-30T00:00:00+01:00|funds|||||||||||||||||||Taipei/Taiwan Metro|Nomura Securities Investment & Trust Co. Ltd.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XPZSVY-S|075BL1-E
817|1434811805|||||||3445004.0||||||||||||||||||||||1960000|2013-06-30T00:00:00+01:00|funds|1960000|2013-03-31T00:00:00+00:00|funds||||London/UK Metro|City of London Investment Management Co. Ltd.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XPTMPS-S-GB|001LLJ-E
818|1434811805|||||||3445004.0|||||||||||||||||||8019523|2013-09-30T00:00:00+01:00|funds|8019523|2013-06-30T00:00:00+01:00|funds|7100710|2013-03-31T00:00:00+00:00|funds||||London/UK Metro|Advance Emerging Capital Ltd.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XPTMPS-S-GB|089MRK-E
819|1434811805|||||||3445004.0|||||||||||||||||||2593383|2013-09-30T00:00:00+01:00|funds|2593383|2013-06-30T00:00:00+01:00|funds|||||||Warsaw/Poland Metro|Investors TFI SA||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XPTMPS-S-GB|0C2V72-E
820|1434811805|||||||0.0|||||||||||||||||||||||||196063|2013-03-31T00:00:00+00:00|funds||||Barcelona/Spain Metro|Kutxabank Gestión SGIIC SA||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WPLC36-S-ES|0CYWYH-E
821|1434811805|||||||0.0||||9000|2014-12-31T00:00:00+00:00|13f|9000|2014-09-30T00:00:00+01:00|13f|9000|2014-06-30T00:00:00+01:00|13f|9000|2014-03-31T00:00:00+01:00|13f||||||||||||||17.24|15.46|St Louis/MO Metro|Archford Capital Strategies LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WPMNLF-S-US|00G3W5-E
822|1434811805|||||||2039590.8|||||||||||||2006|2014-03-31T00:00:00+01:00|funds|2006|2013-12-31T00:00:00+00:00|funds||||||||||||0.2334|London/UK Metro|Allianz Global Investors GmbH (UK)||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XP8L9X-S-GB|0DHDVY-E
823|1434811805|||||||2039590.8|||||||||||||3265459|2014-03-31T00:00:00+01:00|funds|3265459|2013-12-31T00:00:00+00:00|funds|3209684|2013-09-30T00:00:00+01:00|funds|3209684|2013-06-30T00:00:00+01:00|funds|2835132|2013-03-31T00:00:00+00:00|funds|||0.2334|London/UK Metro|Advance Emerging Capital Ltd.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XP8L9X-S-GB|089MRK-E
824|1434811805|||||||2039590.8||||26000|2014-12-31T00:00:00+00:00|funds|26000|2014-09-30T00:00:00+01:00|funds|26000|2014-06-30T00:00:00+01:00|funds|26000|2014-03-31T00:00:00+01:00|funds|26000|2013-12-31T00:00:00+00:00|funds|26000|2013-09-30T00:00:00+01:00|funds|40000|2013-06-30T00:00:00+01:00|funds|40000|2013-03-31T00:00:00+00:00|funds|||0.2334|London/UK Metro|Absolute Return Investment Advisers (ARIA) Ltd.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||XP8L9X-S-GB|0C2YPG-E
825|1434811805|||||||0.0|||||||||||||||||||500000|2013-09-30T00:00:00+01:00|13f|500000|2013-06-30T00:00:00+01:00|13f|500000|2013-03-31T00:00:00+00:00|13f||||Boston/MA Metro|Cutler Capital Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|008225-E
826|1434811805|||||||0.0|||||||||||||||||||||||||2000000|2013-03-31T00:00:00+00:00|13f||||San Francisco/CA Metro|Mellon Capital Management Corp.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|05F9JR-E
827|1434811805|||||||0.0|||||||||||||||||||||||||2500000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Merrill Lynch, Pierce, Fenner & Smith, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|07MDY1-E
828|1434811805|||||||0.0|||||||||||||||||||1000000|2013-09-30T00:00:00+01:00|13f||||||||||Orlando/FL Metro|Sage Capital Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|05F7KZ-E
829|1434811805|||||||0.0|||||||||||||||||||||||||2500000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Fore Research & Management LP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|006WSJ-E
830|1434811805|||||||0.0|||||||||||||||||||22000000|2013-09-30T00:00:00+01:00|13f|4000000|2013-06-30T00:00:00+01:00|13f|12500000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Tenor Capital Management Co. LP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|007TVS-E
831|1434811805|||||||0.0|||||||||||||||||||8000000|2013-09-30T00:00:00+01:00|13f|8000000|2013-06-30T00:00:00+01:00|13f|||||||Los Angeles/CA Metro|Oaktree Capital Management LP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|09Z93N-E
832|1434811805|||||||0.0||||||||||||||||||||||22716000|2013-06-30T00:00:00+01:00|13f|22142000|2013-03-31T00:00:00+00:00|13f||||Seattle/WA Metro|Steelhead Partners LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|00353R-E
833|1434811805|||||||0.0|||||||||||||||||||6920000|2013-09-30T00:00:00+01:00|13f|4314000|2013-06-30T00:00:00+01:00|13f|7084000|2013-03-31T00:00:00+00:00|13f||||San Francisco/CA Metro|BlackRock Fund Advisors||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|08D3XB-E
834|1434811805|||||||0.0||||||||||||||||||||||500000|2013-06-30T00:00:00+01:00|13f|500000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|AQR Capital Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|003LBB-E
835|1434811805|||||||0.0|||||||||||||||||||||||||2000000|2013-03-31T00:00:00+00:00|13f||||Toronto/Ontario Metro|BMO Capital Markets (Canada)||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|003RTX-E
836|1434811805|||||||0.0|||||||||||||||||||13557000|2013-09-30T00:00:00+01:00|13f|9241000|2013-06-30T00:00:00+01:00|13f|6241000|2013-03-31T00:00:00+00:00|13f||||Chicago/IL Metro|Castle Creek Arbitrage LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|0082XP-E
837|1434811805|||||||0.0|||||||||||||||||||27500000|2013-09-30T00:00:00+01:00|13f|27500000|2013-06-30T00:00:00+01:00|13f|27500000|2013-03-31T00:00:00+00:00|13f||||Dallas/Ft Worth TX Metro|Petrus Securities LP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|003LS0-E
838|1434811805|||||||0.0|||||||||||||||||||3500000|2013-09-30T00:00:00+01:00|13f||||1000000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Goldman Sachs & Co. (Private Banking)||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|0DCFD3-E
839|1434811805|||||||0.0|||||||||||||||||||500000|2013-09-30T00:00:00+01:00|13f|500000|2013-06-30T00:00:00+01:00|13f|||||||New York City/NY Metro|JPMorgan Securities LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|004GJQ-E
840|1434811805|||||||0.0|||||||||||||||||||25000|2013-09-30T00:00:00+01:00|13f|6075000|2013-06-30T00:00:00+01:00|13f|||||||New York City/NY Metro|Lord, Abbett & Co. LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|000P8M-E
841|1434811805|||||||0.0|||||||||||||||||||14400000|2013-09-30T00:00:00+01:00|13f|14400000|2013-06-30T00:00:00+01:00|13f|||||||Philadelphia/PA Metro|The Killen Group, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|001RR3-E
842|1434811805|||||||0.0|||||||||||||||||||400000|2013-09-30T00:00:00+01:00|13f|400000|2013-06-30T00:00:00+01:00|13f|400000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|The Bank of New York Mellon Corp. (Asset Management)||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|05J6S2-E
843|1434811805|||||||0.0|||||||||||||||||||||||||15000000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|D. E. Shaw & Co. LP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|002JKF-E
844|1434811805|||||||0.0|||||||||||||||||||23720000|2013-09-30T00:00:00+01:00|13f|32720000|2013-06-30T00:00:00+01:00|13f|21000000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Soros Fund Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|001GCK-E
845|1434811805|||||||0.0|||||||||||||||||||10000000|2013-09-30T00:00:00+01:00|13f|10000000|2013-06-30T00:00:00+01:00|13f|1000000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Bessemer Investment Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|001Y83-E
846|1434811805|||||||0.0|||||||||||||||||||||||||5000000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Credit Suisse Securities (USA) LLC (Broker)||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|000FF4-E
847|1434811805|||||||0.0|||||||||||||||||||310000|2013-09-30T00:00:00+01:00|13f|310000|2013-06-30T00:00:00+01:00|13f|10000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|RBC Capital Markets LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|061XBV-E
848|1434811805|||||||0.0|||||||||||||||||||10050000|2013-09-30T00:00:00+01:00|13f|1000000|2013-06-30T00:00:00+01:00|13f|||||||London/UK Metro|BlueCrest Capital Management (UK) LLP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|05VRNL-E
849|1434811805|||||||0.0|||||||||||||||||||3000|2013-09-30T00:00:00+01:00|13f|3000|2013-06-30T00:00:00+01:00|13f|3000|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Millennium Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|060YMK-E
850|1434811805|||||||0.0||||||||||||||||||||||4500000|2013-06-30T00:00:00+01:00|funds|4500000|2013-03-31T00:00:00+00:00|funds||||Frankfurt/Germany Metro|Salm-Salm & Partner GmbH||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|070L9D-E
851|1434811805|||||||0.0|||||||||||||||||||||||||650000|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Bridgehampton Capital Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||WQ03D4-S|070C7X-E
852|1434811805|||||||2459182850.0|||||||||||||||||||||||||18382|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|Manulife Asset Management (US) LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002GB5-E
853|1434811805|||||||2459182850.0|||||||||||||||||||||||||5200|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Royce & Associates LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001PRH-E
854|1434811805|||||||2459182850.0|||||||||||||||||||||||||99968|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|Loomis, Sayles & Co. LP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000P8J-E
855|1434811805|||||||2459182850.0||||||||||||||||||||||32317|2013-06-30T00:00:00+01:00|funds|123930|2013-03-31T00:00:00+00:00|funds||||Chicago/IL Metro|Northern Trust Investments, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05J871-E
856|1434811805|||||||2459182850.0|||||||||||||||||||||||||60568|2013-03-31T00:00:00+00:00|funds||||London/UK Metro|JPMorgan Asset Management (UK) Ltd.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05FW7Z-E
857|1434811805|||||||2459182850.0||||||||||||||||||||||33811|2013-06-30T00:00:00+01:00|funds|68532|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|JPMorgan Investment Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000Q6S-E
858|1434811805|||||||2459182850.0||||||||||||||||||||||123|2013-06-30T00:00:00+01:00|funds|123|2013-03-31T00:00:00+00:00|funds||||Princeton/Trenton Metro|Fox Asset Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002H65-E
859|1434811805|||||||2459182850.0||||||||||||||||||||||447|2013-06-30T00:00:00+01:00|funds|447|2013-03-31T00:00:00+00:00|funds||||Los Angeles/CA Metro|Los Angeles Capital Management & Equity Research, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05J6QK-E
860|1434811805|||||||2459182850.0|||||||||||||||||||||||||96|2013-03-31T00:00:00+00:00|funds||||Seattle/WA Metro|Edge Asset Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|0029RK-E
861|1434811805|||||||2459182850.0||||||||||||||||||||||175000|2013-06-30T00:00:00+01:00|funds|175000|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Bessemer Investment Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001Y83-E
862|1434811805|||||||2459182850.0|||||||||||||||||||||||||46298|2013-03-31T00:00:00+00:00|funds||||London/UK Metro|J.O. Hambro Capital Management Ltd.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05FWFP-E
863|1434811805|||||||2459182850.0||||||||||||||||||||||93965|2013-06-30T00:00:00+01:00|funds|93965|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|GE Asset Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000KYJ-E
864|1434811805|||||||2459182850.0||||||||||||||||||||||1480|2013-06-30T00:00:00+01:00|funds|1480|2013-03-31T00:00:00+00:00|funds||||Houston/TX Metro|Capstone Asset Management Co.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002HRC-E
865|1434811805|||||||2459182850.0||||||||||||||||||||||1669|2013-06-30T00:00:00+01:00|funds|1669|2013-03-31T00:00:00+00:00|funds||||Baltimore/Wash DC Metro|Wilmington Trust Investment Advisors, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05GNGN-E
866|1434811805|||||||2459182850.0||||||||||||||||||||||2496|2013-06-30T00:00:00+01:00|funds|12109|2013-03-31T00:00:00+00:00|funds||||Seattle/WA Metro|Russell Investment Management Co.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002H7Y-E
867|1434811805|||||||2459182850.0|||||||||||||||||||||||||31278|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Voya Investment Management Co. LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002H53-E
868|1434811805|||||||2459182850.0||||||||||||||||||||||44894|2013-06-30T00:00:00+01:00|funds|64192|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|SSgA Funds Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05J8D9-E
869|1434811805|||||||2459182850.0||||||||||||||||||||||465796|2013-06-30T00:00:00+01:00|funds|505001|2013-03-31T00:00:00+00:00|funds||||Austin/TX Metro|Dimensional Fund Advisors LP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000HJ9-E
870|1434811805|||||||2459182850.0|||||||||||||||||||||||||43500|2013-03-31T00:00:00+00:00|funds||||Stockholm/Sweden Metro|Första AP-fonden||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05JJC2-E
871|1434811805|||||||2459182850.0||||||||||||||||||||||83587|2013-06-30T00:00:00+01:00|funds|105712|2013-03-31T00:00:00+00:00|funds||||San Francisco/CA Metro|Charles Schwab Investment Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002HXG-E
872|1434811805|||||||2459182850.0||||||||||||||||||||||7912|2013-06-30T00:00:00+01:00|funds|7912|2013-03-31T00:00:00+00:00|funds||||Chicago/IL Metro|First Trust Advisors LP||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002CDB-E
873|1434811805|||||||2459182850.0|||||||||||||||||||||||||1041|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|Frontier Capital Management Co. LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001ZY1-E
874|1434811805|||||||2459182850.0|||||||||||||||||||||||||15700|2013-03-31T00:00:00+00:00|funds||||Minneapolis/MN Metro|Thrivent Investment Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002GVY-E
875|1434811805|||||||2459182850.0|||||||||||||||||||||||||36200|2013-03-31T00:00:00+00:00|funds||||Columbus/OH Metro|Huntington Asset Advisors, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001YNK-E
876|1434811805|||||||2459182850.0|||||||||||||||||||||||||2528|2013-03-31T00:00:00+00:00|funds||||Montréal/Quebec Metro|CIBC Asset Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|0019KF-E
877|1434811805|||||||2459182850.0||||||||||||||||||||||99655|2013-06-30T00:00:00+01:00|funds|117823|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|The Dreyfus Corp.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000HPH-E
878|1434811805|||||||2459182850.0||||||||||||||||||||||205395|2013-06-30T00:00:00+01:00|funds|205395|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|TIAA-CREF Investment Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002HPC-E
879|1434811805|||||||2459182850.0|||||||||||||||||||||||||132700|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|UBS Global Asset Management (Americas), Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000D1Q-E
880|1434811805|||||||2459182850.0||||||||||||||||||||||704|2013-06-30T00:00:00+01:00|funds|1044|2013-03-31T00:00:00+00:00|funds||||Philadelphia/PA Metro|Emerald Advisers, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001LYX-E
881|1434811805|||||||2459182850.0||||||||||||||||||||||4338|2013-06-30T00:00:00+01:00|funds|4338|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Jennison Associates LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001FKZ-E
882|1434811805|||||||2459182850.0|||||||||||||||||||||||||402800|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|GAMCO Asset Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000KVL-E
883|1434811805|||||||2459182850.0||||||||||||||||||||||45506|2013-06-30T00:00:00+01:00|funds|47842|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Teachers Advisors, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002HP5-E
884|1434811805|||||||2459182850.0|||||||||||||||||||||||||5852|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|Massachusetts Financial Services Co.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000PHW-E
885|1434811805|||||||2459182850.0||||||||||||||||||||||17160|2013-06-30T00:00:00+01:00|funds|20417|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Franklin Advisory Services LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002GZG-E
886|1434811805|||||||2459182850.0|||||||||||||||||||||||||272278|2013-03-31T00:00:00+00:00|funds||||Oslo/Norway Metro|Norges Bank Investment Management||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05KFYG-E
887|1434811805|||||||2459182850.0|||||||||||||||||||||||||83600|2013-03-31T00:00:00+00:00|funds||||San Francisco/CA Metro|Wells Capital Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002HYD-E
888|1434811805|||||||2459182850.0|||||||||||||||||||||||||59502|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Mutual of America Capital Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002H3Q-E
889|1434811805|||||||2459182850.0|||||||||||||||||||||||||4600|2013-03-31T00:00:00+00:00|funds||||Austin/TX Metro|Van Den Berg Management I, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001JWZ-E
890|1434811805|||||||2459182850.0|||||||||||||||||||||||||45065|2013-03-31T00:00:00+00:00|funds||||St Louis/MO Metro|Kennedy Capital Management, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001H78-E
891|1434811805|||||||2459182850.0||||||||||||||||||||||84976|2013-06-30T00:00:00+01:00|funds|1587296|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Water Island Capital LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05G23H-E
892|1434811805|||||||2459182850.0||||||||||||||||||||||171600|2013-06-30T00:00:00+01:00|funds|171600|2013-03-31T00:00:00+00:00|funds||||London/UK Metro|State Street Global Advisors Ltd.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05K28L-E
893|1434811805|||||||2459182850.0|||||||||||||||||||||||||26888|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|SunAmerica Asset Management LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001JWR-E
894|1434811805|||||||2459182850.0|||||||||||||||||||||||||12519|2013-03-31T00:00:00+00:00|funds||||Stockholm/Sweden Metro|Tredje AP-fonden||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|05JJC3-E
895|1434811805|||||||2459182850.0||||||||||||||||||||||511300|2013-06-30T00:00:00+01:00|funds|511300|2013-03-31T00:00:00+00:00|funds||||Chicago/IL Metro|Oak Ridge Investments LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|001Y1P-E
896|1434811805|||||||2459182850.0|||||||||||||||||||||||||5409|2013-03-31T00:00:00+00:00|funds||||Milwaukee/WI Metro|Mason Street Advisors LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000RGG-E
897|1434811805|||||||2459182850.0||||||||||||||||||||||28800|2013-06-30T00:00:00+01:00|funds|581400|2013-03-31T00:00:00+00:00|funds||||Baltimore/Wash DC Metro|T. Rowe Price Associates, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000TNX-E
898|1434811805|||||||2459182850.0||||||||||||||||||||||2935988|2013-06-30T00:00:00+01:00|funds|3101348|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|Fidelity Management & Research Co.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|000KLZ-E
899|1434811805|||||||2459182850.0|||||||||||||||||||||||||5667|2013-03-31T00:00:00+00:00|funds||||Wilmington/DE Metro|BlackRock Advisors LLC||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002HJB-E
900|1434811805|||||||2459182850.0||||||||||||||||||||||1875|2013-06-30T00:00:00+01:00|funds|1875|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Van Eck Associates Corp.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|00121D-E
901|1434811805|||||||2459182850.0||||||||||||||||||||||2100|2013-06-30T00:00:00+01:00|funds|2269108|2013-03-31T00:00:00+00:00|funds||||Philadelphia/PA Metro|The Vanguard Group, Inc.||||||||||0|0|0|0||0|0|0|0||0|0|0|0||VT9KWB-S-US|002FYS-E
